date,open,close,high,low,volume,money,change,adjclose,symbol
2025-03-25 00:00:00,3780.36,3773.13,3788.52,3762.25,55963595.0,121406571595.4,0.7,3773.13,sh000903
2025-03-26 00:00:00,3772.08,3757.7,3781.71,3755.35,56148418.0,117156928579.0,0.7,3757.7,sh000903
2025-03-27 00:00:00,3750.98,3771.11,3792.68,3743.65,52130371.0,117484964047.2,1.3,3771.11,sh000903
2025-03-28 00:00:00,3768.42,3756.09,3772.58,3746.58,50840000.0,107909883155.4,0.69,3756.09,sh000903
2025-03-31 00:00:00,3747.38,3728.92,3770.35,3714.5,63774355.0,132648179158.3,1.49,3728.92,sh000903
2025-04-01 00:00:00,3734.84,3725.52,3742.79,3719.12,53874343.0,126555024851.1,0.63,3725.52,sh000903
2025-04-02 00:00:00,3722.08,3715.68,3734.23,3709.06,44921590.0,104132294336.8,0.68,3715.68,sh000903
2025-04-03 00:00:00,3673.53,3690.89,3714.52,3673.53,61794993.0,143871301715.0,1.1,3690.89,sh000903
2025-04-07 00:00:00,3507.36,3437.94,3540.03,3362.07,135790569.0,284812194948.5,4.82,3437.94,sh000903
2025-04-08 00:00:00,3447.2,3500.92,3500.92,3434.64,128759751.0,255791126109.2,1.93,3500.92,sh000903
2025-04-09 00:00:00,3456.56,3529.04,3529.91,3441.09,120014715.0,251485686617.9,2.54,3529.04,sh000903
2025-04-10 00:00:00,3590.39,3576.84,3595.82,3549.68,104407511.0,219265422992.1,1.31,3576.84,sh000903
2025-04-11 00:00:00,3574.33,3598.27,3609.12,3551.68,76881792.0,178713878485.5,1.61,3598.27,sh000903
2025-04-14 00:00:00,3618.19,3601.59,3619.39,3596.09,72415448.0,156740569481.6,0.65,3601.59,sh000903
2025-04-15 00:00:00,3598.96,3600.68,3604.49,3580.11,57651694.0,122823953508.2,0.68,3600.68,sh000903
2025-04-16 00:00:00,3597.63,3611.99,3616.23,3561.72,68072933.0,139303758930.0,1.51,3611.99,sh000903
2025-04-17 00:00:00,3595.99,3611.77,3618.59,3591.04,55499799.0,110968550029.9,0.76,3611.77,sh000903
2025-04-18 00:00:00,3599.77,3611.88,3622.11,3593.61,43239861.0,89827923998.1,0.79,3611.88,sh000903
2025-04-21 00:00:00,3609.01,3625.69,3631.49,3602.89,48797618.0,105337739773.7,0.79,3625.69,sh000903
2025-04-22 00:00:00,3620.67,3622.0,3637.48,3617.94,53353598.0,109246390484.7,0.54,3622.0,sh000903
2025-04-23 00:00:00,3642.65,3625.52,3646.93,3619.9,54823557.0,127076903431.4,0.75,3625.52,sh000903
2025-04-24 00:00:00,3628.09,3624.14,3646.17,3613.75,44524030.0,100201476770.4,0.89,3624.14,sh000903
2025-04-25 00:00:00,3632.74,3628.53,3643.96,3623.19,53808417.0,111777943601.3,0.57,3628.53,sh000903
2025-04-28 00:00:00,3628.39,3624.51,3634.36,3614.23,50473448.0,108102853618.5,0.55,3624.51,sh000903
2025-04-29 00:00:00,3620.82,3621.39,3628.46,3612.4,46019421.0,102684268659.3,0.44,3621.39,sh000903
2025-04-30 00:00:00,3622.21,3617.51,3633.15,3613.54,54833235.0,120553372008.9,0.54,3617.51,sh000903
2025-05-06 00:00:00,3643.33,3653.14,3654.6,3630.46,65811388.0,132226107792.6,0.67,3653.14,sh000903
2025-05-07 00:00:00,3702.94,3675.94,3703.8,3660.26,67153787.0,144007737648.8,1.19,3675.94,sh000903
2025-05-08 00:00:00,3665.67,3697.15,3715.6,3661.11,52072498.0,128073245455.7,1.48,3697.15,sh000903
2025-05-09 00:00:00,3693.11,3694.6,3700.67,3685.06,47677324.0,113522491922.3,0.42,3694.6,sh000903
2025-05-12 00:00:00,3715.05,3737.34,3740.8,3708.03,63445375.0,156903945305.7,0.89,3737.34,sh000903
2025-05-13 00:00:00,3764.26,3740.93,3764.26,3733.4,61972305.0,140073857812.7,0.83,3740.93,sh000903
2025-05-14 00:00:00,3740.28,3783.87,3799.36,3736.12,66008919.0,150561650898.6,1.69,3783.87,sh000903
2025-05-15 00:00:00,3776.61,3753.74,3777.32,3749.69,55606988.0,121096110836.7,0.73,3753.74,sh000903
2025-05-16 00:00:00,3744.48,3736.11,3749.71,3723.06,48885859.0,108358578860.4,0.71,3736.11,sh000903
2025-05-19 00:00:00,3730.09,3725.5,3732.78,3712.78,39329980.0,95408571796.7,0.54,3725.5,sh000903
2025-05-20 00:00:00,3732.46,3749.09,3763.02,3729.58,43079538.0,108003926063.9,0.9,3749.09,sh000903
2025-05-21 00:00:00,3750.96,3768.34,3782.83,3750.96,45063650.0,118775574362.8,0.85,3768.34,sh000903
2025-05-22 00:00:00,3766.14,3762.37,3772.03,3752.11,41690364.0,96082326850.4,0.53,3762.37,sh000903
2025-05-23 00:00:00,3758.7,3731.44,3779.09,3731.44,46400114.0,113666143795.6,1.27,3731.44,sh000903
2025-05-26 00:00:00,3723.54,3704.32,3730.2,3692.84,42959121.0,105966643203.3,1.0,3704.32,sh000903
2025-05-27 00:00:00,3700.94,3679.83,3708.81,3676.67,38782345.0,88773895680.4,0.87,3679.83,sh000903
2025-05-28 00:00:00,3684.2,3675.06,3692.11,3673.46,35598100.0,77644529610.1,0.51,3675.06,sh000903
2025-05-29 00:00:00,3675.89,3692.16,3706.69,3666.02,42182832.0,99932979494.6,1.11,3692.16,sh000903
2025-05-30 00:00:00,3684.51,3668.4,3691.43,3657.48,44018920.0,98855966637.5,0.92,3668.4,sh000903
2025-06-03 00:00:00,3666.62,3677.14,3690.74,3666.39,48391976.0,110946279107.9,0.66,3677.14,sh000903
2025-06-04 00:00:00,3680.98,3690.74,3698.27,3680.98,47859060.0,100979722401.5,0.47,3690.74,sh000903
2025-06-05 00:00:00,3693.8,3698.59,3703.89,3682.22,48772722.0,109018800317.2,0.59,3698.59,sh000903
2025-06-06 00:00:00,3701.45,3697.56,3711.59,3692.97,44385764.0,97473532715.5,0.5,3697.56,sh000903
2025-06-09 00:00:00,3699.48,3700.3,3717.2,3693.44,54309560.0,129888980264.7,0.64,3700.3,sh000903
2025-06-10 00:00:00,3702.9,3678.67,3709.83,3667.14,56172114.0,132670198035.0,1.15,3678.67,sh000903
2025-06-11 00:00:00,3683.11,3707.94,3724.83,3683.11,57940422.0,123810202019.5,1.13,3707.94,sh000903
2025-06-12 00:00:00,3699.87,3703.24,3712.64,3683.63,54398443.0,126002318269.9,0.78,3703.24,sh000903
2025-06-13 00:00:00,3691.57,3681.38,3701.04,3669.34,66144585.0,150645249248.0,0.86,3681.38,sh000903
2025-06-16 00:00:00,3670.39,3683.73,3686.87,3669.89,54027583.0,116896717050.5,0.46,3683.73,sh000903
2020-11-09 00:00:00,5028.59,5082.61,5093.19,5028.59,94580874.0,182052118528.0,1.29,5082.61,sh000903
2020-11-10 00:00:00,5094.94,5060.27,5095.28,5036.07,85962294.0,163775012864.0,1.16,5060.27,sh000903
2020-11-11 00:00:00,5050.17,5030.85,5073.66,5027.42,80982423.0,148246634496.0,0.91,5030.85,sh000903
2020-11-12 00:00:00,5038.59,5028.18,5047.89,5012.8,59035443.0,110685519872.0,0.7,5028.18,sh000903
2020-11-13 00:00:00,5001.84,4957.86,5001.84,4926.34,63353907.0,120509333504.0,1.5,4957.86,sh000903
2020-11-16 00:00:00,4986.24,5008.47,5008.47,4951.7,64380751.0,124803354624.0,1.15,5008.47,sh000903
2020-11-17 00:00:00,5010.32,5011.42,5027.85,4983.5,66888632.0,131728351232.0,0.89,5011.42,sh000903
2020-11-18 00:00:00,5006.89,5021.28,5046.71,4999.55,83596224.0,148539285504.0,0.94,5021.28,sh000903
2020-11-19 00:00:00,5011.31,5060.22,5072.75,5001.45,63519411.0,121915637760.0,1.42,5060.22,sh000903
2020-11-20 00:00:00,5059.46,5067.67,5071.6,5049.68,57660260.0,109255356416.0,0.43,5067.67,sh000903
2020-11-23 00:00:00,5080.76,5135.43,5156.94,5070.22,92694126.0,167017119744.0,1.71,5135.43,sh000903
2020-11-24 00:00:00,5127.54,5101.69,5132.3,5086.2,67168097.0,128967483392.0,0.9,5101.69,sh000903
2020-11-25 00:00:00,5122.88,5046.34,5136.0,5046.34,78214779.0,135385829376.0,1.76,5046.34,sh000903
2020-11-26 00:00:00,5045.57,5066.54,5067.98,5015.67,63995402.0,119770968064.0,1.04,5066.54,sh000903
2020-11-27 00:00:00,5080.74,5136.26,5136.26,5070.39,86197230.0,131001634816.0,1.3,5136.26,sh000903
2020-11-30 00:00:00,5150.9,5097.34,5224.3,5097.34,148824394.0,221428068352.0,2.47,5097.34,sh000903
2020-12-01 00:00:00,5105.35,5207.93,5213.15,5100.51,102485330.0,167084875776.0,2.21,5207.93,sh000903
2020-12-02 00:00:00,5214.55,5206.78,5237.01,5185.0,92694638.0,149957931008.0,1.0,5206.78,sh000903
2020-12-03 00:00:00,5203.91,5193.53,5210.41,5161.87,77386212.0,124499959808.0,0.93,5193.53,sh000903
2020-12-04 00:00:00,5188.62,5202.05,5211.19,5154.71,68024015.0,129194459136.0,1.09,5202.05,sh000903
2020-12-07 00:00:00,5205.5,5150.55,5206.85,5139.94,66616876.0,127386570752.0,1.29,5150.55,sh000903
2020-12-08 00:00:00,5158.1,5132.54,5173.3,5122.62,56843497.0,114790109184.0,0.98,5132.54,sh000903
2020-12-09 00:00:00,5147.46,5069.91,5158.72,5069.91,60815378.0,116665888768.0,1.73,5069.91,sh000903
2020-12-10 00:00:00,5062.75,5066.95,5091.54,5044.73,57824136.0,104980234240.0,0.92,5066.95,sh000903
2020-12-11 00:00:00,5086.68,5017.75,5086.68,4980.9,74950907.0,128920436736.0,2.09,5017.75,sh000903
2020-12-14 00:00:00,5033.98,5066.58,5070.01,5019.93,57456709.0,127430225920.0,1.0,5066.58,sh000903
2020-12-15 00:00:00,5062.6,5067.21,5078.24,5023.93,56932577.0,133404348416.0,1.07,5067.21,sh000903
2020-12-16 00:00:00,5084.94,5091.91,5104.69,5073.3,48041871.0,119108091904.0,0.62,5091.91,sh000903
2020-12-17 00:00:00,5105.83,5168.36,5173.39,5099.69,57007910.0,144635625472.0,1.45,5168.36,sh000903
2020-12-18 00:00:00,5161.32,5142.88,5177.32,5122.07,55997780.0,136448090112.0,1.07,5142.88,sh000903
2020-12-21 00:00:00,5137.92,5169.92,5172.61,5100.38,63490916.0,152041627648.0,1.4,5169.92,sh000903
2020-12-22 00:00:00,5162.11,5102.03,5184.01,5097.87,74247258.0,171636736000.0,1.67,5102.03,sh000903
2020-12-23 00:00:00,5115.98,5136.34,5168.27,5098.29,63157120.0,157590609920.0,1.37,5136.34,sh000903
2020-12-24 00:00:00,5135.36,5139.46,5166.04,5114.9,50151278.0,119908888576.0,1.0,5139.46,sh000903
2020-12-25 00:00:00,5124.52,5169.61,5171.1,5113.97,50289984.0,117624631296.0,1.11,5169.61,sh000903
2020-12-28 00:00:00,5171.29,5208.67,5233.81,5168.19,58121733.0,144121245696.0,1.27,5208.67,sh000903
2020-12-29 00:00:00,5219.07,5191.03,5225.28,5184.86,61478487.0,138439245824.0,0.78,5191.03,sh000903
2020-12-30 00:00:00,5187.55,5263.93,5263.93,5185.74,68825126.0,153235562496.0,1.51,5263.93,sh000903
2020-12-31 00:00:00,5269.16,5358.16,5364.83,5269.16,79313738.0,189271965696.0,1.82,5358.16,sh000903
2021-01-04 00:00:00,5349.75,5389.63,5410.05,5324.43,100438700.0,248041914368.0,1.6,5389.63,sh000903
2021-01-05 00:00:00,5368.86,5494.64,5494.64,5357.82,107118124.0,264864169984.0,2.54,5494.64,sh000903
2021-01-06 00:00:00,5515.31,5575.13,5582.71,5486.97,97337526.0,247636070400.0,1.74,5575.13,sh000903
2021-01-07 00:00:00,5591.29,5683.97,5683.97,5569.86,97968492.0,246767235072.0,2.05,5683.97,sh000903
2021-01-08 00:00:00,5699.88,5652.08,5724.26,5595.61,95270484.0,256628396032.0,2.26,5652.08,sh000903
2021-01-11 00:00:00,5656.84,5599.31,5710.52,5572.0,107119508.0,268059942912.0,2.45,5599.31,sh000903
2021-01-12 00:00:00,5575.79,5772.24,5772.24,5575.46,109026555.0,262568370176.0,3.51,5772.24,sh000903
2021-01-13 00:00:00,5782.95,5745.52,5812.64,5700.26,126297620.0,280347484160.0,1.95,5745.52,sh000903
2021-01-14 00:00:00,5724.88,5632.09,5733.81,5618.72,122910866.0,263571611648.0,2.0,5632.09,sh000903
2021-01-15 00:00:00,5641.05,5625.71,5683.52,5566.71,133288161.0,271215534080.0,2.07,5625.71,sh000903
2021-01-18 00:00:00,5605.78,5673.28,5703.5,5580.13,106641792.0,229812363264.0,2.19,5673.28,sh000903
2021-01-19 00:00:00,5683.12,5597.02,5690.04,5574.36,103273441.0,233606852608.0,2.04,5597.02,sh000903
2021-01-20 00:00:00,5600.84,5619.18,5646.72,5582.15,82582295.0,204720087040.0,1.15,5619.18,sh000903
2021-01-21 00:00:00,5637.66,5705.34,5734.51,5632.01,91841050.0,237530726400.0,1.82,5705.34,sh000903
2021-01-22 00:00:00,5701.74,5699.63,5711.45,5653.24,84481375.0,221313597440.0,1.02,5699.63,sh000903
2021-01-25 00:00:00,5696.36,5797.22,5808.53,5678.21,86784732.0,262319751168.0,2.29,5797.22,sh000903
2021-01-26 00:00:00,5769.67,5673.78,5769.67,5668.77,77130452.0,213394055168.0,1.74,5673.78,sh000903
2021-01-27 00:00:00,5669.21,5687.83,5694.53,5620.13,71561590.0,195816669184.0,1.31,5687.83,sh000903
2021-01-28 00:00:00,5611.92,5543.81,5615.45,5523.42,78186998.0,194852859904.0,1.62,5543.81,sh000903
2021-01-29 00:00:00,5579.28,5522.78,5598.79,5464.22,83904901.0,205684760576.0,2.43,5522.78,sh000903
2021-02-01 00:00:00,5530.12,5585.41,5591.93,5514.83,72892209.0,175959928832.0,1.4,5585.41,sh000903
2021-02-02 00:00:00,5591.94,5652.83,5655.47,5575.35,72663905.0,200157728768.0,1.43,5652.83,sh000903
2021-02-03 00:00:00,5650.0,5651.45,5684.56,5623.49,75993907.0,213248372736.0,1.08,5651.45,sh000903
2021-02-04 00:00:00,5620.79,5662.89,5699.43,5606.92,79425167.0,217949032448.0,1.64,5662.89,sh000903
2021-02-05 00:00:00,5685.54,5716.01,5777.06,5680.9,87583278.0,215367278592.0,1.7,5716.01,sh000903
2021-02-08 00:00:00,5742.14,5784.37,5795.62,5704.76,72939067.0,198148259840.0,1.59,5784.37,sh000903
2021-02-09 00:00:00,5800.16,5894.43,5894.43,5763.65,74123525.0,202413043712.0,2.26,5894.43,sh000903
2021-02-10 00:00:00,5920.75,6030.54,6046.6,5920.62,80593953.0,230034112512.0,2.14,6030.54,sh000903
2021-02-18 00:00:00,6142.69,5972.14,6154.55,5948.77,100490734.0,279022383104.0,3.41,5972.14,sh000903
2021-02-19 00:00:00,5938.95,5993.8,6005.13,5879.48,100483909.0,248601075712.0,2.1,5993.8,sh000903
2021-02-22 00:00:00,5999.07,5772.14,5999.07,5772.14,132203950.0,304275439616.0,3.79,5772.14,sh000903
2021-02-23 00:00:00,5719.21,5764.09,5830.17,5719.21,99773412.0,223378935808.0,1.92,5764.09,sh000903
2021-02-24 00:00:00,5780.97,5621.4,5790.14,5557.48,94514880.0,254279057408.0,4.04,5621.4,sh000903
2021-02-25 00:00:00,5680.6,5676.26,5730.36,5637.34,102825948.0,227492151296.0,1.65,5676.26,sh000903
2021-02-26 00:00:00,5548.47,5531.53,5621.87,5519.5,94903396.0,227816390656.0,1.8,5531.53,sh000903
2021-03-01 00:00:00,5586.24,5597.68,5606.34,5534.71,75738181.0,191878406144.0,1.29,5597.68,sh000903
2021-03-02 00:00:00,5636.65,5515.21,5640.96,5468.54,80064625.0,202257371136.0,3.08,5515.21,sh000903
2021-03-03 00:00:00,5497.72,5642.67,5642.9,5489.83,85361638.0,180578054144.0,2.78,5642.67,sh000903
2021-03-04 00:00:00,5573.91,5469.99,5578.98,5440.49,87140106.0,204779819008.0,2.45,5469.99,sh000903
2021-03-05 00:00:00,5379.05,5441.14,5489.25,5348.51,86651725.0,189027434496.0,2.57,5441.14,sh000903
2021-03-08 00:00:00,5477.72,5254.46,5505.35,5254.15,96014838.0,218285076480.0,4.62,5254.46,sh000903
2021-03-09 00:00:00,5243.54,5152.0,5275.15,5104.93,101295450.0,230895992832.0,3.24,5152.0,sh000903
2021-03-10 00:00:00,5231.6,5192.27,5245.82,5174.24,70269829.0,167142920192.0,1.39,5192.27,sh000903
2021-03-11 00:00:00,5218.43,5322.45,5337.56,5214.95,81191191.0,182156013568.0,2.36,5322.45,sh000903
2021-03-12 00:00:00,5353.81,5346.92,5353.81,5289.05,87542666.0,171909230592.0,1.22,5346.92,sh000903
2021-03-15 00:00:00,5319.03,5230.46,5325.76,5183.73,86190932.0,183099633664.0,2.66,5230.46,sh000903
2021-03-16 00:00:00,5252.04,5289.43,5289.69,5217.65,64602094.0,142915899392.0,1.38,5289.43,sh000903
2021-03-17 00:00:00,5272.91,5294.93,5327.97,5225.09,64624312.0,143439347712.0,1.95,5294.93,sh000903
2021-03-18 00:00:00,5311.8,5336.51,5355.73,5308.12,57776543.0,135448276992.0,0.9,5336.51,sh000903
2021-03-19 00:00:00,5264.88,5183.7,5279.21,5155.3,73230003.0,154163089408.0,2.32,5183.7,sh000903
2021-03-22 00:00:00,5184.08,5222.14,5240.73,5168.35,69285693.0,138576330752.0,1.4,5222.14,sh000903
2021-03-23 00:00:00,5228.25,5186.82,5232.68,5139.33,63295311.0,127048040448.0,1.79,5186.82,sh000903
2021-03-24 00:00:00,5168.29,5114.28,5208.55,5103.12,63752520.0,134491123712.0,2.03,5114.28,sh000903
2021-03-25 00:00:00,5092.44,5105.14,5127.77,5065.16,57049265.0,117666619392.0,1.22,5105.14,sh000903
2021-03-26 00:00:00,5135.06,5210.2,5224.32,5132.09,63693166.0,148388794368.0,1.81,5210.2,sh000903
2021-03-29 00:00:00,5224.32,5223.48,5264.7,5181.47,68466916.0,148159946752.0,1.6,5223.48,sh000903
2021-03-30 00:00:00,5222.44,5274.59,5287.4,5206.87,60369385.0,136846983168.0,1.54,5274.59,sh000903
2021-03-31 00:00:00,5265.81,5218.57,5265.81,5184.7,65155904.0,132322308096.0,1.54,5218.57,sh000903
2021-04-01 00:00:00,5232.55,5286.64,5291.46,5227.97,49977467.0,109263994880.0,1.22,5286.64,sh000903
2021-04-02 00:00:00,5306.93,5338.86,5346.0,5289.5,57199969.0,135779799040.0,1.07,5338.86,sh000903
2021-04-06 00:00:00,5353.66,5305.26,5353.66,5287.38,47572180.0,112644743168.0,1.24,5305.26,sh000903
2021-04-07 00:00:00,5306.1,5249.84,5306.1,5216.75,63225649.0,131619794944.0,1.68,5249.84,sh000903
2021-04-08 00:00:00,5220.52,5265.06,5279.36,5205.3,51591767.0,107696533504.0,1.41,5265.06,sh000903
2021-04-09 00:00:00,5249.56,5178.59,5249.56,5165.54,52363640.0,109411450880.0,1.6,5178.59,sh000903
2021-04-12 00:00:00,5171.65,5105.1,5189.28,5088.77,65236099.0,137668898816.0,1.94,5105.1,sh000903
2021-04-13 00:00:00,5110.32,5092.64,5152.93,5076.24,61859937.0,121037799424.0,1.5,5092.64,sh000903
2021-04-14 00:00:00,5101.42,5121.85,5131.72,5083.12,59533443.0,121849085952.0,0.95,5121.85,sh000903
2021-04-15 00:00:00,5109.89,5078.32,5109.89,5028.16,52680745.0,123478745088.0,1.6,5078.32,sh000903
2021-04-16 00:00:00,5098.08,5098.58,5113.55,5048.63,48928023.0,110340165632.0,1.28,5098.58,sh000903
2021-04-19 00:00:00,5099.81,5208.88,5211.5,5069.16,67545679.0,158350221312.0,2.79,5208.88,sh000903
2021-04-20 00:00:00,5186.22,5207.69,5242.94,5177.33,52455951.0,134626177024.0,1.26,5207.69,sh000903
2021-04-21 00:00:00,5179.03,5225.17,5237.56,5176.38,51405030.0,120603189248.0,1.17,5225.17,sh000903
2021-04-22 00:00:00,5239.87,5203.7,5245.04,5183.67,52637240.0,117718786048.0,1.17,5203.7,sh000903
2021-04-23 00:00:00,5207.2,5267.63,5279.76,5204.54,55856911.0,141695623168.0,1.45,5267.63,sh000903
2021-04-26 00:00:00,5292.29,5193.71,5305.89,5188.51,69223793.0,166972522496.0,2.23,5193.71,sh000903
2021-04-27 00:00:00,5193.16,5211.3,5216.2,5162.45,53581847.0,128927088640.0,1.03,5211.3,sh000903
2021-04-28 00:00:00,5186.46,5229.93,5230.32,5175.36,52083991.0,137884893184.0,1.05,5229.93,sh000903
2021-04-29 00:00:00,5244.46,5287.43,5292.58,5228.91,62758863.0,153239101440.0,1.22,5287.43,sh000903
2021-04-30 00:00:00,5287.14,5238.64,5289.71,5210.98,74796209.0,157348737024.0,1.49,5238.64,sh000903
2021-05-06 00:00:00,5209.99,5164.69,5253.01,5150.35,71152340.0,162926665728.0,1.96,5164.69,sh000903
2021-05-07 00:00:00,5181.45,5101.72,5198.39,5099.26,74823795.0,151243345920.0,1.92,5101.72,sh000903
2021-05-10 00:00:00,5103.61,5090.12,5121.6,5050.65,66957187.0,138701619200.0,1.39,5090.12,sh000903
2021-05-11 00:00:00,5054.19,5135.22,5142.95,5037.13,57456829.0,124604682240.0,2.08,5135.22,sh000903
2021-05-12 00:00:00,5117.44,5150.61,5159.36,5109.64,52053565.0,110535630848.0,0.97,5150.61,sh000903
2021-05-13 00:00:00,5100.95,5093.66,5127.34,5070.82,54359342.0,110444519424.0,1.1,5093.66,sh000903
2021-05-14 00:00:00,5109.45,5211.87,5214.85,5079.11,71832855.0,164203491328.0,2.66,5211.87,sh000903
2021-05-17 00:00:00,5213.45,5279.72,5302.57,5213.45,66273987.0,166529736704.0,1.71,5279.72,sh000903
2021-05-18 00:00:00,5289.55,5281.94,5299.21,5251.64,50315113.0,106814459904.0,0.9,5281.94,sh000903
2021-05-19 00:00:00,5268.59,5254.08,5279.98,5239.99,50179031.0,117529223168.0,0.76,5254.08,sh000903
2021-05-20 00:00:00,5255.7,5279.0,5288.93,5238.29,56067279.0,130688745472.0,0.96,5279.0,sh000903
2021-05-21 00:00:00,5290.54,5219.86,5308.75,5210.13,50695613.0,132484136960.0,1.87,5219.86,sh000903
2021-05-24 00:00:00,5224.07,5237.28,5237.32,5174.51,54132416.0,138478047232.0,1.2,5237.28,sh000903
2021-05-25 00:00:00,5248.39,5422.71,5429.04,5247.36,88721229.0,228507426816.0,3.47,5422.71,sh000903
2021-05-26 00:00:00,5434.26,5426.55,5454.32,5411.51,69756890.0,173180657664.0,0.79,5426.55,sh000903
2021-05-27 00:00:00,5420.44,5437.36,5492.41,5387.28,60871229.0,153916379136.0,1.94,5437.36,sh000903
2021-05-28 00:00:00,5437.74,5419.15,5457.73,5382.58,68568184.0,155468881920.0,1.38,5419.15,sh000903
2021-05-31 00:00:00,5408.48,5405.03,5408.48,5351.37,57808873.0,148271271936.0,1.05,5405.03,sh000903
2021-06-01 00:00:00,5395.91,5416.53,5418.56,5345.25,59102369.0,157120184320.0,1.36,5416.53,sh000903
2021-06-02 00:00:00,5424.09,5372.1,5428.81,5347.55,59247846.0,144439279616.0,1.5,5372.1,sh000903
2021-06-03 00:00:00,5368.82,5344.49,5402.15,5341.64,60294024.0,141472530432.0,1.13,5344.49,sh000903
2021-06-04 00:00:00,5317.37,5372.73,5426.98,5311.89,64463731.0,145542942720.0,2.15,5372.73,sh000903
2021-06-07 00:00:00,5370.95,5355.82,5372.55,5321.9,55322025.0,135387377664.0,0.94,5355.82,sh000903
2021-06-08 00:00:00,5353.86,5309.25,5396.23,5278.04,56666150.0,155183104000.0,2.21,5309.25,sh000903
2021-06-09 00:00:00,5301.98,5316.57,5336.14,5294.86,53904530.0,124414504960.0,0.78,5316.57,sh000903
2021-06-10 00:00:00,5317.26,5344.73,5378.48,5307.06,64884362.0,153804894208.0,1.34,5344.73,sh000903
2021-06-11 00:00:00,5345.91,5296.73,5347.13,5282.18,85592092.0,188874469376.0,1.22,5296.73,sh000903
2021-06-15 00:00:00,5291.29,5230.95,5298.81,5197.51,69039985.0,174657212416.0,1.91,5230.95,sh000903
2021-06-16 00:00:00,5227.63,5161.49,5233.1,5156.01,60830973.0,155421044736.0,1.47,5161.49,sh000903
2021-06-17 00:00:00,5152.2,5154.58,5191.51,5136.14,55768919.0,136764710912.0,1.07,5154.58,sh000903
2021-06-18 00:00:00,5151.47,5126.9,5170.03,5091.72,72711798.0,183752425472.0,1.52,5126.9,sh000903
2021-06-21 00:00:00,5109.18,5095.7,5132.3,5070.4,63536241.0,168136503296.0,1.21,5095.7,sh000903
2021-06-22 00:00:00,5113.57,5129.65,5139.96,5094.52,63543562.0,162239496192.0,0.89,5129.65,sh000903
2021-06-23 00:00:00,5134.03,5145.15,5170.72,5117.06,58206838.0,168262377472.0,1.05,5145.15,sh000903
2021-06-24 00:00:00,5155.11,5168.38,5171.75,5119.42,54493207.0,150780776448.0,1.02,5168.38,sh000903
2021-06-25 00:00:00,5170.32,5252.36,5264.68,5166.99,67946276.0,187196674048.0,1.89,5252.36,sh000903
2021-06-28 00:00:00,5268.03,5251.24,5271.99,5226.35,58889777.0,163238612992.0,0.87,5251.24,sh000903
2021-06-29 00:00:00,5247.13,5184.54,5247.33,5175.77,56881720.0,154473279488.0,1.36,5184.54,sh000903
2021-06-30 00:00:00,5177.59,5205.36,5214.47,5174.91,45340055.0,129577689088.0,0.76,5205.36,sh000903
2021-07-01 00:00:00,5225.34,5241.25,5241.36,5172.44,57497482.0,162290511872.0,1.32,5241.25,sh000903
2021-07-02 00:00:00,5189.31,5070.22,5189.31,5063.57,64122760.0,177876328448.0,2.4,5070.22,sh000903
2021-07-05 00:00:00,5058.21,5056.54,5071.08,5021.33,58141647.0,158302908416.0,0.98,5056.54,sh000903
2021-07-06 00:00:00,5056.31,5061.16,5064.59,5006.14,59112179.0,170724331520.0,1.16,5061.16,sh000903
2021-07-07 00:00:00,5036.88,5092.37,5106.54,5031.95,53262131.0,149674442752.0,1.47,5092.37,sh000903
2021-07-08 00:00:00,5101.68,5019.89,5104.56,5007.36,67667625.0,181782425600.0,1.91,5019.89,sh000903
2021-07-09 00:00:00,4996.14,4993.44,5012.3,4948.31,59679050.0,154012667904.0,1.27,4993.44,sh000903
2021-07-12 00:00:00,5028.96,5038.34,5070.33,4983.57,77509356.0,199503085568.0,1.74,5038.34,sh000903
2021-07-13 00:00:00,5036.56,5052.57,5068.32,5025.47,63230039.0,161222766592.0,0.85,5052.57,sh000903
